city_id,city_name,country,continent,centroid_lon,centroid_lat,population_2020,area_km2,dominant_mode,archetype,pct_horizontal,pct_vertical,pct_combined,pct_stable,pct_decline,mean_delta_height_m,mean_delta_built_fraction,total_delta_volume_proxy,vh_ratio,city_typology_stability_mean,city_typology_stability_ge70_pct,data_quality_flag
South_Asia_r01_c02_+25759+7789,Chinnalapatti,India,South_Asia,77.90621040320697,10.31200839416844,927900.7925832504,1092.5500760835937,horizontal,horizontal,73.45358127202317,0.7814953075393364,3.708613892474619,2.17353382409378,19.8827757038691,-0.0881124162268032,0.005585238241028,8.78944045141165,0.010639308444951,0.7176322153124237,74.03970275267767,v2_endpoint_shards
South_Asia_r01_c02_+25766+8002,Marutharod,India,South_Asia,76.69732679375726,10.772487514409384,41851650.972310975,31116.328651056843,horizontal,horizontal,84.96884461136156,0.5426558831202714,2.9060363186283134,1.0944733313513613,10.4879898555385,-0.5430323109578875,0.0106992682852507,623.6028064838431,0.0063865277396947,0.7657082044356234,78.6422075124834,v2_endpoint_shards
South_Asia_r01_c02_+25768+7930,Tirunelveli,India,South_Asia,77.63146704233985,8.761432805462627,672213.3813855208,431.0330132802936,horizontal,horizontal,82.81051134236729,0.6962641311671782,3.204312345586584,0.8534850640113798,12.43542711686756,-0.2915834306447888,0.0093483136401632,6.2751629154179325,0.0084079197179278,0.7348875180148986,76.7013550947069,v2_endpoint_shards
South_Asia_r01_c02_+25778+7337,Madanapalle,India,South_Asia,78.5259557678206,13.586069180551451,323591.9433616638,107.75774815279598,horizontal,horizontal,87.72727272727273,0.1298701298701298,1.6233766233766234,0.6493506493506493,9.87012987012987,-0.9379524068398908,0.0094118587902701,1.0589127212093672,0.001480384900074,0.7581910765016234,79.25324675324676,v2_endpoint_shards
South_Asia_r01_c02_+25783+7872,Kovilpatti,India,South_Asia,77.86223901988834,9.175928839755906,63085.28101207984,60.86425975862296,horizontal,horizontal,81.40929535232384,0.5247376311844077,4.7976011994003,0.8995502248875562,12.368815592203898,0.0041704193048033,0.015350159680652,1.3263130766945572,0.0064456721915285,0.7078611268096421,73.68815592203899,v2_endpoint_shards
South_Asia_r01_c02_+25784+7796,Vilangudi,India,South_Asia,78.08901722288186,9.952446412828287,2006546.0973613907,667.5059188642927,horizontal,horizontal,79.62194756874652,0.9836205790531584,6.235299148954368,0.8125561305221742,12.346576572723771,0.057598222522012,0.0125432364585215,17.85155998996629,0.0123536362659791,0.6983736181200018,70.14070050891674,v2_endpoint_shards
South_Asia_r01_c02_+25786+7825,Virudunagar,India,South_Asia,78.00366522838576,9.591696628221786,131189.5487081883,114.7431811283798,horizontal,horizontal,77.69571639586411,0.9158050221565732,4.342688330871492,1.0635155096011817,15.982274741506648,-0.0598760556963381,0.0082278617246458,1.6565666616133967,0.011787072243346,0.7132007593242246,74.20974889217135,v2_endpoint_shards
South_Asia_r01_c02_+25790+7934,Srivaikuntam,India,South_Asia,77.83332070713054,8.693128776738439,59893.65365757662,67.84877007504967,horizontal,horizontal,78.29457364341086,0.1937984496124031,3.165374677002584,1.162790697674419,17.183462532299743,-0.0515838103700977,0.0047090884080762,0.7268875360507536,0.0024752475247524,0.7185230501554425,76.29198966408269,v2_endpoint_shards
South_Asia_r01_c02_+25791+7541,Pachchal,India,South_Asia,78.54055264797303,12.524172883891351,5914270.63416784,5847.906946953186,horizontal,horizontal,82.41608794474492,0.2474390374432558,1.62314971635805,1.883181071228444,13.83014223022534,-0.8278273274695622,0.0044425344837533,19.24450533165884,0.0030023147617628,0.7669035137287741,80.11736039842093,v2_endpoint_shards
South_Asia_r01_c02_+25793+7393,Punganuru,India,South_Asia,78.62704890998302,13.259053001590608,283234.7825859295,367.1782080559045,horizontal,horizontal,82.12811496713041,0.1987463690567191,1.4676654945726952,1.5441064057483564,14.66136676349182,-0.9701973088490016,0.0041662518654005,0.5203070531657374,0.0024199553239017,0.7376187372200351,77.06772664730164,v2_endpoint_shards
South_Asia_r01_c02_+25795+7974,Tisaiyanvilai,India,South_Asia,77.92617668054513,8.36331880920168,62235.1194979144,80.81882386827228,horizontal,horizontal,73.65905469994689,1.327668613913967,7.169410515135422,1.486988847583643,16.356877323420075,0.2699366623710839,0.0058481403012222,0.9638852149005288,0.0180245133381398,0.686018430737188,63.409453000531066,v2_endpoint_shards
South_Asia_r01_c02_+25802+7748,Natham,India,South_Asia,78.22095844944013,10.208714664223692,92713.9600359973,61.86110391431341,horizontal,horizontal,75.89626239511823,0.9916094584286804,2.9748283752860414,2.1357742181540806,18.001525553012968,-0.2062079893733416,0.0026095902687592,0.4300637490823646,0.0130653266331658,0.6706502464870566,70.0228832951945,v2_endpoint_shards
South_Asia_r01_c02_+25813+7837,Attippatti,India,South_Asia,78.14532118152638,9.494473646004096,114044.0987021913,67.84750292777134,horizontal,horizontal,78.61924686192468,0.7112970711297071,3.221757322175732,0.8368200836820083,16.610878661087867,-0.1074387959356587,0.0076695063924459,1.348771329395504,0.0090473656200106,0.7156390457472542,75.31380753138075,v2_endpoint_shards
South_Asia_r01_c02_+25815+7924,Mappilaiurani,India,South_Asia,78.13119519149474,8.808789559595477,390661.2094331629,187.5851875683665,horizontal,horizontal,78.3880682633013,1.1903054639323103,3.786031837085903,0.6023232468091209,16.03327118887136,-0.2958803281164504,0.0167648814207487,3.161106310860241,0.0151847786315404,0.7424750908638678,77.08303456188155,v2_endpoint_shards
South_Asia_r01_c02_+25815+7955,Eral,India,South_Asia,78.03144496124156,8.588536143549351,237523.83275164064,174.6097880658285,horizontal,horizontal,80.10170240990493,0.6190581472474022,2.6531063453460093,0.9285872208711032,15.697545876630556,-0.0863666294845574,0.0068798995436636,2.0809154431656225,0.0077284018768975,0.7311620381245855,76.54211806323237,v2_endpoint_shards
South_Asia_r01_c02_+25816+7321,Pileru,India,South_Asia,78.95281672822867,13.653884154642933,50691.14427827573,24.94361382711595,horizontal,horizontal,89.55696202531645,0.1582278481012658,1.2658227848101269,0.4746835443037974,8.544303797468354,-0.8738944447493251,0.0125926447072408,0.493532141975038,0.0017667844522968,0.7638986804817296,79.27215189873418,v2_endpoint_shards
South_Asia_r01_c02_+25820+7376,Mangasamudram,India,South_Asia,78.99402403489218,13.278586094126272,69402.5585515116,159.64162299555204,horizontal,horizontal,80.98465929361399,0.2497324295397788,2.211915804495184,1.3556903317873708,15.198002140563682,-0.8974222715437689,0.0036931180618312,0.0315722547237555,0.0030837004405286,0.7636450482741706,79.55761683910096,v2_endpoint_shards
