product_key,n_versions,n_cog,n_non_cog,first_month,first_name
S1A_IW_GRDH_1SDV_20211119T022643_20211119T022712_040634_04D210_0C72,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T022643_20211119T022712_040634_04D210_0C72.SAFE
S1A_IW_GRDH_1SDV_20211119T022802_20211119T022827_040634_04D210_8AE3,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T022802_20211119T022827_040634_04D210_8AE3.SAFE
S1A_IW_GRDH_1SDV_20211119T022852_20211119T022917_040634_04D210_9F46,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T022852_20211119T022917_040634_04D210_9F46.SAFE
S1A_IW_GRDH_1SDV_20211119T023057_20211119T023122_040634_04D210_099D,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T023057_20211119T023122_040634_04D210_099D.SAFE
S1A_IW_GRDH_1SDV_20211119T023122_20211119T023147_040634_04D210_A4B7,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T023122_20211119T023147_040634_04D210_A4B7.SAFE
S1A_IW_GRDH_1SDV_20211119T023648_20211119T023713_040634_04D211_DB85,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T023648_20211119T023713_040634_04D211_DB85.SAFE
S1A_IW_GRDH_1SDV_20211119T023738_20211119T023803_040634_04D211_EE5C,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T023738_20211119T023803_040634_04D211_EE5C.SAFE
S1A_IW_GRDH_1SDV_20211119T023918_20211119T023943_040634_04D211_DE13,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T023918_20211119T023943_040634_04D211_DE13.SAFE
S1A_IW_GRDH_1SDV_20211119T040253_20211119T040322_040635_04D219_4E9E,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T040253_20211119T040322_040635_04D219_4E9E.SAFE
S1A_IW_GRDH_1SDV_20211119T040322_20211119T040347_040635_04D219_DBF1,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T040322_20211119T040347_040635_04D219_DBF1.SAFE
S1A_IW_GRDH_1SDV_20211119T040527_20211119T040552_040635_04D219_0501,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T040527_20211119T040552_040635_04D219_0501.SAFE
S1A_IW_GRDH_1SDV_20211119T040552_20211119T040617_040635_04D219_F4C6,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T040552_20211119T040617_040635_04D219_F4C6.SAFE
S1A_IW_GRDH_1SDV_20211119T040617_20211119T040642_040635_04D219_7CBA,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T040617_20211119T040642_040635_04D219_7CBA.SAFE
S1A_IW_GRDH_1SDV_20211119T040732_20211119T040757_040635_04D219_DF9C,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T040732_20211119T040757_040635_04D219_DF9C.SAFE
S1A_IW_GRDH_1SDV_20211119T040757_20211119T040822_040635_04D219_425C,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T040757_20211119T040822_040635_04D219_425C.SAFE
S1A_IW_GRDH_1SDV_20211119T040847_20211119T040912_040635_04D219_D901,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T040847_20211119T040912_040635_04D219_D901.SAFE
S1A_IW_GRDH_1SDV_20211119T040912_20211119T040938_040635_04D219_A440,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T040912_20211119T040938_040635_04D219_A440.SAFE
S1A_IW_GRDH_1SDV_20211119T041735_20211119T041800_040635_04D21C_2BAE,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T041735_20211119T041800_040635_04D21C_2BAE.SAFE
S1A_IW_GRDH_1SDV_20211119T042005_20211119T042023_040635_04D21C_7F2F,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T042005_20211119T042023_040635_04D21C_7F2F.SAFE
S1A_IW_GRDH_1SDV_20211119T053601_20211119T053630_040636_04D220_5350,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T053601_20211119T053630_040636_04D220_5350.SAFE
S1A_IW_GRDH_1SDV_20211119T053810_20211119T053835_040636_04D220_CD34,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T053810_20211119T053835_040636_04D220_CD34.SAFE
S1A_IW_GRDH_1SDV_20211119T053835_20211119T053900_040636_04D220_BFA6,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T053835_20211119T053900_040636_04D220_BFA6.SAFE
S1A_IW_GRDH_1SDV_20211119T053950_20211119T054015_040636_04D220_9A0D,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T053950_20211119T054015_040636_04D220_9A0D.SAFE
S1A_IW_GRDH_1SDV_20211119T054105_20211119T054130_040636_04D220_4FCC,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T054105_20211119T054130_040636_04D220_4FCC.SAFE
S1A_IW_GRDH_1SDV_20211119T054605_20211119T054630_040636_04D220_261A,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T054605_20211119T054630_040636_04D220_261A.SAFE
S1A_IW_GRDH_1SDV_20211119T092735_20211119T092800_040638_04D238_08FC,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T092735_20211119T092800_040638_04D238_08FC.SAFE
S1A_IW_GRDH_1SDV_20211119T105239_20211119T105304_040639_04D23D_2F94,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T105239_20211119T105304_040639_04D23D_2F94.SAFE
S1A_IW_GRDH_1SDV_20211119T105329_20211119T105357_040639_04D23D_C4A1,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T105329_20211119T105357_040639_04D23D_C4A1.SAFE
S1A_IW_GRDH_1SDV_20211119T114902_20211119T114927_040640_04D243_5436,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T114902_20211119T114927_040640_04D243_5436.SAFE
S1A_IW_GRDH_1SDV_20211119T132909_20211119T132934_040641_04D24B_4F03,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T132909_20211119T132934_040641_04D24B_4F03.SAFE
S1A_IW_GRDH_1SDV_20211119T140132_20211119T140157_040641_04D24F_26EA,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T140132_20211119T140157_040641_04D24F_26EA.SAFE
S1A_IW_GRDH_1SDV_20211119T145241_20211119T145310_040641_04D253_33ED,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T145241_20211119T145310_040641_04D253_33ED.SAFE
S1A_IW_GRDH_1SDV_20211119T145425_20211119T145450_040641_04D253_898A,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T145425_20211119T145450_040641_04D253_898A.SAFE
S1A_IW_GRDH_1SDV_20211119T145450_20211119T145515_040641_04D253_1894,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T145450_20211119T145515_040641_04D253_1894.SAFE
S1A_IW_GRDH_1SDV_20211119T145515_20211119T145540_040641_04D253_EBAE,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T145515_20211119T145540_040641_04D253_EBAE.SAFE
S1A_IW_GRDH_1SDV_20211119T150947_20211119T151012_040642_04D254_72AE,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T150947_20211119T151012_040642_04D254_72AE.SAFE
S1A_IW_GRDH_1SDV_20211119T163120_20211119T163145_040642_04D25A_19B3,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T163120_20211119T163145_040642_04D25A_19B3.SAFE
S1A_IW_GRDH_1SDV_20211119T164843_20211119T164908_040643_04D25D_7183,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T164843_20211119T164908_040643_04D25D_7183.SAFE
S1A_IW_GRDH_1SDV_20211119T181816_20211119T181845_040644_04D264_C149,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T181816_20211119T181845_040644_04D264_C149.SAFE
S1A_IW_GRDH_1SDV_20211119T181845_20211119T181910_040644_04D264_DF69,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T181845_20211119T181910_040644_04D264_DF69.SAFE
S1A_IW_GRDH_1SDV_20211119T181935_20211119T182000_040644_04D264_7490,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T181935_20211119T182000_040644_04D264_7490.SAFE
S1A_IW_GRDH_1SDV_20211119T181935_20211119T182000_040644_04D264_EF4F,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T181935_20211119T182000_040644_04D264_EF4F.SAFE
S1A_IW_GRDH_1SDV_20211119T182140_20211119T182205_040644_04D264_3242,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T182140_20211119T182205_040644_04D264_3242.SAFE
S1A_IW_GRDH_1SDV_20211119T182230_20211119T182255_040644_04D264_9825,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T182230_20211119T182255_040644_04D264_9825.SAFE
S1A_IW_GRDH_1SDV_20211119T182320_20211119T182355_040644_04D264_04D3,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T182320_20211119T182355_040644_04D264_04D3.SAFE
S1A_IW_GRDH_1SDV_20211119T182320_20211119T182355_040644_04D264_96EC,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T182320_20211119T182355_040644_04D264_96EC.SAFE
S1A_IW_GRDH_1SDV_20211119T183058_20211119T183123_040644_04D265_E2A8,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T183058_20211119T183123_040644_04D265_E2A8.SAFE
S1A_IW_GRDH_1SDV_20211119T183123_20211119T183148_040644_04D265_B16C,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T183123_20211119T183148_040644_04D265_B16C.SAFE
S1A_IW_GRDH_1SDV_20211119T191603_20211119T191628_040644_04D26A_0D98,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T191603_20211119T191628_040644_04D26A_0D98.SAFE
S1A_IW_GRDH_1SDV_20211119T204715_20211119T204740_040645_04D273_FB3F,2,0,2,2021-11,S1A_IW_GRDH_1SDV_20211119T204715_20211119T204740_040645_04D273_FB3F.SAFE
S1A_IW_GRDH_1SDV_20260301T135148_20260301T135217_063435_07F816_E902,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T135148_20260301T135217_063435_07F816_E902.SAFE
S1A_IW_GRDH_1SDV_20260301T135357_20260301T135422_063435_07F816_F0C4,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T135357_20260301T135422_063435_07F816_F0C4.SAFE
S1A_IW_GRDH_1SDV_20260301T135422_20260301T135447_063435_07F816_D0B4,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T135422_20260301T135447_063435_07F816_D0B4.SAFE
S1A_IW_GRDH_1SDV_20260301T135447_20260301T135512_063435_07F816_01D4,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T135447_20260301T135512_063435_07F816_01D4.SAFE
S1A_IW_GRDH_1SDV_20260301T135652_20260301T135717_063435_07F816_048F,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T135652_20260301T135717_063435_07F816_048F.SAFE
S1A_IW_GRDH_1SDV_20260301T153141_20260301T153206_063436_07F81D_4D0E,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T153141_20260301T153206_063436_07F81D_4D0E.SAFE
S1A_IW_GRDH_1SDV_20260301T153206_20260301T153231_063436_07F81D_9FD6,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T153206_20260301T153231_063436_07F81D_9FD6.SAFE
S1A_IW_GRDH_1SDV_20260301T153321_20260301T153346_063436_07F81D_D61D,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T153321_20260301T153346_063436_07F81D_D61D.SAFE
S1A_IW_GRDH_1SDV_20260301T153346_20260301T153411_063436_07F81D_1CBB,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T153346_20260301T153411_063436_07F81D_1CBB.SAFE
S1A_IW_GRDH_1SDV_20260301T153616_20260301T153641_063436_07F81D_4675,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T153616_20260301T153641_063436_07F81D_4675.SAFE
S1A_IW_GRDH_1SDV_20260301T153756_20260301T153827_063436_07F81D_FA40,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T153756_20260301T153827_063436_07F81D_FA40.SAFE
S1A_IW_GRDH_1SDV_20260301T154033_20260301T154058_063436_07F81E_606D,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T154033_20260301T154058_063436_07F81E_606D.SAFE
S1A_IW_GRDH_1SDV_20260301T154213_20260301T154238_063436_07F81E_F9E0,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T154213_20260301T154238_063436_07F81E_F9E0.SAFE
S1A_IW_GRDH_1SDV_20260301T154238_20260301T154303_063436_07F81E_4F3D,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T154238_20260301T154303_063436_07F81E_4F3D.SAFE
S1A_IW_GRDH_1SDV_20260301T154303_20260301T154328_063436_07F81E_2B5D,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T154303_20260301T154328_063436_07F81E_2B5D.SAFE
S1A_IW_GRDH_1SDV_20260301T154353_20260301T154418_063436_07F81E_A6E9,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T154353_20260301T154418_063436_07F81E_A6E9.SAFE
S1A_IW_GRDH_1SDV_20260301T154418_20260301T154448_063436_07F81E_4992,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260301T154418_20260301T154448_063436_07F81E_4992.SAFE
S1A_IW_GRDH_1SDV_20260311T174956_20260311T175021_063583_07FDB3_69C9,2,0,2,2026-03,S1A_IW_GRDH_1SDV_20260311T174956_20260311T175021_063583_07FDB3_69C9.SAFE
S1A_IW_GRDH_1SDV_20260411T154043_20260411T154108_064034_080E83_24AD,2,0,2,2026-04,S1A_IW_GRDH_1SDV_20260411T154043_20260411T154108_064034_080E83_24AD.SAFE
S1A_IW_GRDH_1SDV_20260411T154108_20260411T154133_064034_080E83_CFBA,2,0,2,2026-04,S1A_IW_GRDH_1SDV_20260411T154108_20260411T154133_064034_080E83_CFBA.SAFE
S1A_IW_GRDH_1SDV_20260411T154133_20260411T154158_064034_080E83_0584,2,0,2,2026-04,S1A_IW_GRDH_1SDV_20260411T154133_20260411T154158_064034_080E83_0584.SAFE
S1A_IW_GRDH_1SDV_20260411T172421_20260411T172446_064035_080E8E_4AC0,2,0,2,2026-04,S1A_IW_GRDH_1SDV_20260411T172421_20260411T172446_064035_080E8E_4AC0.SAFE
S1A_IW_GRDH_1SDV_20260411T192159_20260411T192228_064036_080E99_49CE,2,0,2,2026-04,S1A_IW_GRDH_1SDV_20260411T192159_20260411T192228_064036_080E99_49CE.SAFE
S1A_IW_GRDH_1SDV_20260411T192408_20260411T192430_064036_080E99_41B4,2,0,2,2026-04,S1A_IW_GRDH_1SDV_20260411T192408_20260411T192430_064036_080E99_41B4.SAFE
S1A_IW_GRDH_1SDV_20260411T233312_20260411T233337_064038_080EAA_8ED6,2,0,2,2026-04,S1A_IW_GRDH_1SDV_20260411T233312_20260411T233337_064038_080EAA_8ED6.SAFE
S1A_IW_GRDH_1SDV_20260411T233427_20260411T233452_064038_080EAA_BACC,2,0,2,2026-04,S1A_IW_GRDH_1SDV_20260411T233427_20260411T233452_064038_080EAA_BACC.SAFE
S1A_IW_GRDH_1SDV_20260411T233452_20260411T233517_064038_080EAA_F227,2,0,2,2026-04,S1A_IW_GRDH_1SDV_20260411T233452_20260411T233517_064038_080EAA_F227.SAFE
S1A_IW_GRDH_1SSH_20190312T015418_20190312T015443_026298_02F07C_ED7F,2,0,2,2019-03,S1A_IW_GRDH_1SSH_20190312T015418_20190312T015443_026298_02F07C_ED7F.SAFE
S1A_IW_GRDH_1SSH_20190506T014638_20190506T014655_027100_030DD7_DC70,2,0,2,2019-05,S1A_IW_GRDH_1SSH_20190506T014638_20190506T014655_027100_030DD7_DC70.SAFE
S1A_IW_GRDH_1SSH_20190506T082646_20190506T082711_027104_030DFC_F82B,2,0,2,2019-05,S1A_IW_GRDH_1SSH_20190506T082646_20190506T082711_027104_030DFC_F82B.SAFE
S1A_IW_GRDH_1SSH_20190506T082736_20190506T082801_027104_030DFC_A1FE,2,0,2,2019-05,S1A_IW_GRDH_1SSH_20190506T082736_20190506T082801_027104_030DFC_A1FE.SAFE
S1A_IW_GRDH_1SSH_20190506T082851_20190506T082918_027104_030DFC_0292,2,0,2,2019-05,S1A_IW_GRDH_1SSH_20190506T082851_20190506T082918_027104_030DFC_0292.SAFE
S1A_IW_GRDH_1SSH_20190630T013720_20190630T013745_027902_03266B_54E4,2,0,2,2019-06,S1A_IW_GRDH_1SSH_20190630T013720_20190630T013745_027902_03266B_54E4.SAFE
S1A_IW_GRDH_1SSH_20190630T114616_20190630T114641_027908_03269C_BD62,2,0,2,2019-06,S1A_IW_GRDH_1SSH_20190630T114616_20190630T114641_027908_03269C_BD62.SAFE
S1A_IW_GRDH_1SSH_20190630T114641_20190630T114706_027908_03269C_95C1,2,0,2,2019-06,S1A_IW_GRDH_1SSH_20190630T114641_20190630T114706_027908_03269C_95C1.SAFE
S1A_IW_GRDH_1SSH_20190630T181954_20190630T182023_027912_0326C1_5850,2,0,2,2019-06,S1A_IW_GRDH_1SSH_20190630T181954_20190630T182023_027912_0326C1_5850.SAFE
S1A_IW_GRDH_1SSH_20190630T182023_20190630T182048_027912_0326C1_89D5,2,0,2,2019-06,S1A_IW_GRDH_1SSH_20190630T182023_20190630T182048_027912_0326C1_89D5.SAFE
S1A_IW_GRDH_1SSH_20190909T222611_20190909T222640_028950_034868_0A02,2,0,2,2019-09,S1A_IW_GRDH_1SSH_20190909T222611_20190909T222640_028950_034868_0A02.SAFE
S1A_IW_GRDH_1SSH_20190909T222640_20190909T222705_028950_034868_27EC,2,0,2,2019-09,S1A_IW_GRDH_1SSH_20190909T222640_20190909T222705_028950_034868_27EC.SAFE
S1A_IW_GRDH_1SSH_20190909T222705_20190909T222730_028950_034868_2B9D,2,0,2,2019-09,S1A_IW_GRDH_1SSH_20190909T222705_20190909T222730_028950_034868_2B9D.SAFE
S1A_IW_GRDH_1SSH_20190909T222730_20190909T222755_028950_034868_48BB,2,0,2,2019-09,S1A_IW_GRDH_1SSH_20190909T222730_20190909T222755_028950_034868_48BB.SAFE
S1A_IW_GRDH_1SSH_20190909T222755_20190909T222820_028950_034868_062B,2,0,2,2019-09,S1A_IW_GRDH_1SSH_20190909T222755_20190909T222820_028950_034868_062B.SAFE
S1A_IW_GRDH_1SSH_20190909T222820_20190909T222845_028950_034868_4051,2,0,2,2019-09,S1A_IW_GRDH_1SSH_20190909T222820_20190909T222845_028950_034868_4051.SAFE
S1A_IW_GRDH_1SSH_20190909T222845_20190909T222910_028950_034868_1D6D,2,0,2,2019-09,S1A_IW_GRDH_1SSH_20190909T222845_20190909T222910_028950_034868_1D6D.SAFE
S1A_IW_GRDH_1SSH_20190909T222910_20190909T222943_028950_034868_A5E3,2,0,2,2019-09,S1A_IW_GRDH_1SSH_20190909T222910_20190909T222943_028950_034868_A5E3.SAFE
S1A_IW_GRDH_1SSH_20190929T012856_20190929T012921_029229_035205_8868,2,0,2,2019-09,S1A_IW_GRDH_1SSH_20190929T012856_20190929T012921_029229_035205_8868.SAFE
S1A_IW_GRDH_1SSH_20190929T012921_20190929T012946_029229_035205_7282,2,0,2,2019-09,S1A_IW_GRDH_1SSH_20190929T012921_20190929T012946_029229_035205_7282.SAFE
S1A_IW_GRDH_1SSH_20190929T013011_20190929T013036_029229_035205_23EE,2,0,2,2019-09,S1A_IW_GRDH_1SSH_20190929T013011_20190929T013036_029229_035205_23EE.SAFE
S1A_IW_GRDH_1SSH_20190929T013011_20190929T013036_029229_035205_BEE5,2,0,2,2019-09,S1A_IW_GRDH_1SSH_20190929T013011_20190929T013036_029229_035205_BEE5.SAFE
S1B_IW_GRDH_1SDH_20180322T010135_20180322T010212_010137_012694_98C2,2,0,2,2018-03,S1B_IW_GRDH_1SDH_20180322T010135_20180322T010212_010137_012694_98C2.SAFE
S1B_IW_GRDH_1SDH_20180322T085534_20180322T085559_010142_0126B9_32F4,2,0,2,2018-03,S1B_IW_GRDH_1SDH_20180322T085534_20180322T085559_010142_0126B9_32F4.SAFE
S1B_IW_GRDH_1SDH_20180903T234732_20180903T234757_012557_0172B2_92AC,2,0,2,2018-09,S1B_IW_GRDH_1SDH_20180903T234732_20180903T234757_012557_0172B2_92AC.SAFE
S1B_IW_GRDH_1SDH_20180903T234757_20180903T234822_012557_0172B2_EB0D,2,0,2,2018-09,S1B_IW_GRDH_1SDH_20180903T234757_20180903T234822_012557_0172B2_EB0D.SAFE
S1B_IW_GRDH_1SDH_20180903T234822_20180903T234847_012557_0172B2_B3B1,2,0,2,2018-09,S1B_IW_GRDH_1SDH_20180903T234822_20180903T234847_012557_0172B2_B3B1.SAFE
S1B_IW_GRDH_1SDH_20180903T234847_20180903T234912_012557_0172B2_7C28,2,0,2,2018-09,S1B_IW_GRDH_1SDH_20180903T234847_20180903T234912_012557_0172B2_7C28.SAFE
S1B_IW_GRDH_1SDH_20190506T013347_20190506T013416_016117_01E526_F155,2,0,2,2019-05,S1B_IW_GRDH_1SDH_20190506T013347_20190506T013416_016117_01E526_F155.SAFE
S1B_IW_GRDH_1SDH_20190506T083441_20190506T083506_016121_01E54B_A58A,2,0,2,2019-05,S1B_IW_GRDH_1SDH_20190506T083441_20190506T083506_016121_01E54B_A58A.SAFE
S1B_IW_GRDH_1SDH_20190506T083506_20190506T083531_016121_01E54B_2101,2,0,2,2019-05,S1B_IW_GRDH_1SDH_20190506T083506_20190506T083531_016121_01E54B_2101.SAFE
S1B_IW_GRDH_1SDH_20190506T083531_20190506T083556_016121_01E54B_60E0,2,0,2,2019-05,S1B_IW_GRDH_1SDH_20190506T083531_20190506T083556_016121_01E54B_60E0.SAFE
S1B_IW_GRDH_1SDH_20190506T083621_20190506T083646_016121_01E54B_57C5,2,0,2,2019-05,S1B_IW_GRDH_1SDH_20190506T083621_20190506T083646_016121_01E54B_57C5.SAFE
S1B_IW_GRDH_1SDH_20190506T083801_20190506T083826_016121_01E54B_3EC1,2,0,2,2019-05,S1B_IW_GRDH_1SDH_20190506T083801_20190506T083826_016121_01E54B_3EC1.SAFE
S1B_IW_GRDH_1SDH_20190506T083826_20190506T083851_016121_01E54B_1999,2,0,2,2019-05,S1B_IW_GRDH_1SDH_20190506T083826_20190506T083851_016121_01E54B_1999.SAFE
S1B_IW_GRDH_1SDH_20190506T101625_20190506T101650_016122_01E551_7843,2,0,2,2019-05,S1B_IW_GRDH_1SDH_20190506T101625_20190506T101650_016122_01E551_7843.SAFE
S1B_IW_GRDH_1SDH_20190506T101855_20190506T101920_016122_01E551_4F17,2,0,2,2019-05,S1B_IW_GRDH_1SDH_20190506T101855_20190506T101920_016122_01E551_4F17.SAFE
S1B_IW_GRDH_1SDH_20190506T101945_20190506T102010_016122_01E551_B765,2,0,2,2019-05,S1B_IW_GRDH_1SDH_20190506T101945_20190506T102010_016122_01E551_B765.SAFE
S1B_IW_GRDH_1SDH_20190506T102125_20190506T102150_016122_01E551_A0C1,2,0,2,2019-05,S1B_IW_GRDH_1SDH_20190506T102125_20190506T102150_016122_01E551_A0C1.SAFE
S1B_IW_GRDH_1SDH_20190612T092107_20190612T092132_016661_01F5B9_9F67,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190612T092107_20190612T092132_016661_01F5B9_9F67.SAFE
S1B_IW_GRDH_1SDH_20190612T092312_20190612T092337_016661_01F5B9_1558,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190612T092312_20190612T092337_016661_01F5B9_1558.SAFE
S1B_IW_GRDH_1SDH_20190612T092542_20190612T092607_016661_01F5B9_9113,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190612T092542_20190612T092607_016661_01F5B9_9113.SAFE
S1B_IW_GRDH_1SDH_20190613T011723_20190613T011752_016671_01F5FA_137B,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T011723_20190613T011752_016671_01F5FA_137B.SAFE
S1B_IW_GRDH_1SDH_20190613T011752_20190613T011817_016671_01F5FA_AE2D,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T011752_20190613T011817_016671_01F5FA_AE2D.SAFE
S1B_IW_GRDH_1SDH_20190613T011817_20190613T011842_016671_01F5FA_F795,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T011817_20190613T011842_016671_01F5FA_F795.SAFE
S1B_IW_GRDH_1SDH_20190613T095918_20190613T095947_016676_01F624_A16F,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T095918_20190613T095947_016676_01F624_A16F.SAFE
S1B_IW_GRDH_1SDH_20190613T095947_20190613T100012_016676_01F624_5F35,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T095947_20190613T100012_016676_01F624_5F35.SAFE
S1B_IW_GRDH_1SDH_20190613T095947_20190613T100012_016676_01F624_8077,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T095947_20190613T100012_016676_01F624_8077.SAFE
S1B_IW_GRDH_1SDH_20190613T100012_20190613T100037_016676_01F624_1551,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T100012_20190613T100037_016676_01F624_1551.SAFE
S1B_IW_GRDH_1SDH_20190613T100037_20190613T100102_016676_01F624_7289,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T100037_20190613T100102_016676_01F624_7289.SAFE
S1B_IW_GRDH_1SDH_20190613T100037_20190613T100102_016676_01F624_DB06,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T100037_20190613T100102_016676_01F624_DB06.SAFE
S1B_IW_GRDH_1SDH_20190613T100127_20190613T100152_016676_01F624_BB94,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T100127_20190613T100152_016676_01F624_BB94.SAFE
S1B_IW_GRDH_1SDH_20190613T100217_20190613T100242_016676_01F624_2459,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T100217_20190613T100242_016676_01F624_2459.SAFE
S1B_IW_GRDH_1SDH_20190613T100242_20190613T100307_016676_01F624_B341,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T100242_20190613T100307_016676_01F624_B341.SAFE
S1B_IW_GRDH_1SDH_20190613T100242_20190613T100307_016676_01F624_DDD3,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T100242_20190613T100307_016676_01F624_DDD3.SAFE
S1B_IW_GRDH_1SDH_20190613T100307_20190613T100332_016676_01F624_2D8A,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T100307_20190613T100332_016676_01F624_2D8A.SAFE
S1B_IW_GRDH_1SDH_20190613T100512_20190613T100537_016676_01F624_93E8,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T100512_20190613T100537_016676_01F624_93E8.SAFE
S1B_IW_GRDH_1SDH_20190613T100537_20190613T100602_016676_01F624_07FA,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T100537_20190613T100602_016676_01F624_07FA.SAFE
S1B_IW_GRDH_1SDH_20190613T100627_20190613T100652_016676_01F624_0C59,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T100627_20190613T100652_016676_01F624_0C59.SAFE
S1B_IW_GRDH_1SDH_20190613T100627_20190613T100652_016676_01F624_2D15,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T100627_20190613T100652_016676_01F624_2D15.SAFE
S1B_IW_GRDH_1SDH_20190613T113411_20190613T113440_016677_01F62E_6387,2,0,2,2019-06,S1B_IW_GRDH_1SDH_20190613T113411_20190613T113440_016677_01F62E_6387.SAFE
