city_id,city_name,country,continent,centroid_lon,centroid_lat,s1_ri_score,mean_monthly_acquisitions_2017_2026,fraction_months_with_observation
Latin_America_+11223+6680,Bonao,Dominican Republic,Latin_America,-70.41754539518705,18.95937174148371,0.8954646017699116,7.938053097345133,1.0
Latin_America_+11236+6752,Cristo Rey,Dominican Republic,Latin_America,-69.94669360327026,18.483720678464667,0.8631268436578172,6.725663716814159,1.0
Latin_America_+11253+6635,San Francisco de Macoris,Dominican Republic,Latin_America,-70.25765009468633,19.296349884685576,0.9491150442477876,10.513274336283184,1.0
Latin_America_+11283+6629,Nagua,Dominican Republic,Latin_America,-69.85755268530814,19.354440837755032,0.8099926253687317,4.132743362831858,1.0
Latin_America_+11319+6735,San Pedro de Macoris,Dominican Republic,Latin_America,-69.30590500144402,18.46890640206429,0.7909660766961651,3.814159292035398,1.0
Latin_America_+11356+6740,La Romana,Dominican Republic,Latin_America,-68.97260311310706,18.42594967761925,0.8083702064896756,4.097345132743363,1.0
Latin_America_+11379+6717,Salvaleon de Higueey,Dominican Republic,Latin_America,-68.71623421208304,18.61532283621732,0.8085545722713865,4.106194690265487,1.0
Latin_America_+10013+9090,Chone,Ecuador,Latin_America,-80.0965513795204,-0.7021186763473024,0.8689875583971998,6.433628318584071,1.0
Latin_America_+10024+9234,Daule,Ecuador,Latin_America,-79.99818031423587,-1.836626310249783,0.8584409535504087,5.946902654867257,1.0
Latin_America_+10038+9283,Guayaquil,Ecuador,Latin_America,-79.91346382253876,-2.1507482241400067,0.9442477876106196,9.663716814159292,1.0
Latin_America_+10041+9407,Machala,Ecuador,Latin_America,-79.95548682350301,-3.264804864616845,0.8594764011799411,7.336283185840708,1.0
Latin_America_+10053+8890,Esmeraldas,Ecuador,Latin_America,-79.66917885667068,0.9406492629202124,0.8615055953551529,5.929203539823009,1.0
Latin_America_+10066+9273,Milagro,Ecuador,Latin_America,-79.60005092822321,-2.153099689963528,0.8896755162241888,7.04424778761062,1.0
Latin_America_+10073+9227,Babahoyo,Ecuador,Latin_America,-79.52682118795525,-1.8112701749855664,0.883038348082596,6.725663716814159,1.0
Latin_America_+10075+9131,Quevedo,Ecuador,Latin_America,-79.46433117837881,-1.020941460835897,0.8632722191641615,6.15929203539823,1.0
Latin_America_+10101+9037,Santo Domingo de los Colorados,Ecuador,Latin_America,-79.18213560560982,-0.2587511512471121,0.8661851985151938,6.256637168141593,1.0
Latin_America_+10115+9499,Loja,Ecuador,Latin_America,-79.2165252293918,-3.98853140945122,0.8577384464110128,7.079646017699115,0.991150442477876
Latin_America_+10131+9366,Cuenca,Ecuador,Latin_America,-78.95974416251323,-2.849719364275253,0.9306529316391324,9.752212389380531,1.0
Latin_America_+10160+9218,Riobamba,Ecuador,Latin_America,-78.64407648808857,-1.688902440306954,0.9716274552126052,11.008849557522124,1.0
Latin_America_+10161+9175,Ambato,Ecuador,Latin_America,-78.62132022464243,-1.292617481154118,0.9494656144058468,10.398230088495575,1.0
Latin_America_+10165+9137,Latacunga,Ecuador,Latin_America,-78.61489365603965,-0.9607100526249094,0.9831749049429658,12.646017699115044,1.0
Latin_America_+10168+9052,Quito,Ecuador,Latin_America,-78.46397599702712,-0.2201453833849752,0.99434250764526,19.371681415929203,1.0
Latin_America_+10204+8978,Atuntaqui,Ecuador,Latin_America,-78.18702219236242,0.293978551465487,0.9205028369953534,9.29203539823009,1.0
Latin_America_+10206+9002,Cayambe,Ecuador,Latin_America,-78.1787802481481,0.0391706476176278,0.886358490174083,7.256637168141593,1.0
Latin_America_+10249+8903,Tulcan,Ecuador,Latin_America,-77.72121664212457,0.8095132879139699,0.8452957615277131,5.725663716814159,1.0
