city_id,city_name,country,continent,centroid_lon,centroid_lat,population_2020,area_km2,dominant_mode,archetype,data_quality_flag,n_months,mean_monthly_acquisitions_2017_2026,median_monthly_acquisitions_2017_2026,min_monthly_acquisitions_2017_2026,max_monthly_acquisitions_2017_2026,fraction_months_with_observation,fraction_months_with_dual_pol_coverage,fraction_months_with_both_asc_desc,mean_monthly_s1a,mean_monthly_s1b,mean_monthly_s1c,mean_monthly_s1d,longest_observation_gap_days,longest_gap_metric_basis,pre_1b_baseline_mean_monthly_count_2019_2021,single_satellite_era_mean_monthly_count_2022_2024,recovery_era_mean_monthly_count_2025_2026,pre_1b_fraction_months_observed_2019_2021,single_satellite_fraction_months_observed_2022_2024,recovery_fraction_months_observed_2025_2026,recovery_fraction_months_with_s1c_or_s1d_2025_2026,loss_after_1b_failure_2022_2024_minus_2019_2021,relative_loss_after_1b_failure,single_to_pre_1b_ratio,recovery_delta_2025_2026_minus_2022_2024,recovery_to_single_satellite_ratio,score_component_mean_acquisition,score_component_observation_continuity,score_component_gap,score_component_dual_pol,score_component_orbit_diversity,score_component_1b_shock_resilience,s1_ri_score,s1_ri_score_equal_weight_sensitivity,source_inventory_version,analysis_month_start,analysis_month_end
Latin_America_+11616+13009,Vina del Mar,Chile,Latin_America,-71.56583445491768,-33.12591724557468,60586.39802430845,15.964298941919305,horizontal,mixed,v2_endpoint_shards,113,5.610619469026549,5.0,1,14,1.0,1.0,0.9380530973451328,3.0,1.9292035398230087,0.6194690265486725,0.061946902654867256,0,monthly_zero_observation_run_days,5.694444444444445,4.666666666666667,9.588235294117647,1.0,1.0,1.0,0.8235294117647058,-1.0277777777777777,0.18048780487804875,0.8195121951219513,4.92156862745098,2.0546218487394956,0.4675516224188791,1.0,1.0,1.0,0.9380530973451328,0.8195121951219513,0.8516688250953307,0.8708528191476606,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11628+13001,Vina del Mar,Chile,Latin_America,-71.5011807500553,-33.018877388397044,758874.688149901,221.50447068004587,horizontal,mixed,v2_endpoint_shards,113,5.601769911504425,5.0,1,14,1.0,1.0,0.9380530973451328,2.9911504424778763,1.9292035398230087,0.6194690265486725,0.061946902654867256,0,monthly_zero_observation_run_days,5.666666666666667,4.666666666666667,9.588235294117647,1.0,1.0,1.0,0.8235294117647058,-1.0,0.1764705882352941,0.8235294117647058,4.92156862745098,2.0546218487394956,0.4668141592920354,1.0,1.0,1.0,0.9380530973451328,0.8235294117647058,0.8516853201457575,0.8713994447336456,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11633+12986,La Cruz,Chile,Latin_America,-71.2118317006393,-32.83826013458797,153491.96236412015,110.75345698507702,horizontal,horizontal,v2_endpoint_shards,113,6.68141592920354,6.0,1,14,1.0,1.0,0.9380530973451328,4.061946902654867,1.9380530973451326,0.6194690265486725,0.061946902654867256,0,monthly_zero_observation_run_days,5.694444444444445,6.888888888888889,11.941176470588236,1.0,1.0,1.0,0.8235294117647058,1.1944444444444446,0.0,1.2097560975609756,5.052287581699346,1.7333965844402277,0.5567846607669616,1.0,1.0,1.0,0.9380530973451328,1.0,0.8830014749262537,0.9158062930186824,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11635+13065,Cartagena,Chile,Latin_America,-71.60740224402964,-33.565946772643855,99019.12670019,52.88208833708054,horizontal,mixed,v2_endpoint_shards,113,9.902654867256636,9.0,1,24,1.0,1.0,0.9557522123893806,5.876106194690266,3.0442477876106193,0.8938053097345132,0.08849557522123894,0,monthly_zero_observation_run_days,9.305555555555555,9.083333333333334,16.58823529411765,1.0,1.0,1.0,0.8823529411764706,-0.22222222222222143,0.02388059701492529,0.9761194029850747,7.504901960784315,1.8262277388019428,0.825221238938053,1.0,1.0,1.0,0.9557522123893806,0.9761194029850747,0.950686501122705,0.9595154757187513,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11668+13456,Coronel,Chile,Latin_America,-73.15813967377326,-36.99593455694084,88036.29640352963,50.88694880610526,horizontal,mixed,v2_endpoint_shards,113,7.513274336283186,7.0,1,22,1.0,1.0,0.9292035398230089,4.256637168141593,2.2389380530973453,0.9292035398230089,0.08849557522123894,0,monthly_zero_observation_run_days,7.166666666666667,6.638888888888889,14.294117647058824,1.0,1.0,1.0,0.8823529411764706,-0.5277777777777777,0.07364341085271316,0.9263565891472868,7.655228758169935,2.1530888506030026,0.6261061946902655,1.0,1.0,1.0,0.9292035398230089,0.9263565891472868,0.8957647321122317,0.9136110539434269,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11673+13074,Melipilla,Chile,Latin_America,-71.21317899600498,-33.68623007395008,53135.4907023037,18.95738407162352,horizontal,horizontal,v2_endpoint_shards,113,7.8053097345132745,7.0,2,21,1.0,1.0,0.9380530973451328,3.734513274336283,3.1150442477876106,0.8584070796460177,0.09734513274336283,0,monthly_zero_observation_run_days,8.083333333333334,6.055555555555555,13.352941176470589,1.0,1.0,1.0,0.8235294117647058,-2.0277777777777786,0.2508591065292097,0.7491408934707903,7.297385620915033,2.2050728548300054,0.6504424778761062,1.0,1.0,1.0,0.9380530973451328,0.7491408934707903,0.8938729738770794,0.8896060781153382,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11674+13446,Concepcion,Chile,Latin_America,-73.07421728729318,-36.80547975400709,670793.6459195906,209.5271821450357,horizontal,mixed,v2_endpoint_shards,113,9.79646017699115,10.0,1,27,1.0,1.0,0.9292035398230089,5.265486725663717,3.4070796460176993,1.0353982300884956,0.08849557522123894,0,monthly_zero_observation_run_days,9.86111111111111,8.63888888888889,17.41176470588235,1.0,1.0,1.0,0.8823529411764706,-1.2222222222222214,0.1239436619718309,0.8760563380281691,8.772875816993462,2.015509740873841,0.8163716814159292,1.0,1.0,1.0,0.9292035398230089,0.8760563380281691,0.9408160912376916,0.9369385932111846,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11676+12966,San Felipe,Chile,Latin_America,-70.70152362257593,-32.75018053109974,64033.55687296249,27.93622719297245,horizontal,horizontal,v2_endpoint_shards,113,9.15929203539823,8.0,3,23,1.0,1.0,0.9646017699115044,4.929203539823009,3.2035398230088497,0.9292035398230089,0.09734513274336283,0,monthly_zero_observation_run_days,10.555555555555555,7.138888888888889,14.176470588235293,1.0,1.0,1.0,0.8235294117647058,-3.416666666666666,0.32368421052631574,0.6763157894736843,7.037581699346404,1.9858091096360722,0.7632743362831859,1.0,1.0,1.0,0.9646017699115044,0.6763157894736843,0.9210945505356313,0.9006986492780625,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11690+12978,Los Andes,Chile,Latin_America,-70.60188128281219,-32.82870490576127,80189.05297374536,47.89279669342246,horizontal,horizontal,v2_endpoint_shards,113,11.575221238938052,10.0,4,32,1.0,1.0,0.9734513274336283,6.6371681415929205,3.575221238938053,1.2300884955752212,0.13274336283185842,0,monthly_zero_observation_run_days,13.833333333333334,8.805555555555555,18.823529411764707,1.0,1.0,1.0,0.8235294117647058,-5.027777777777779,0.3634538152610442,0.6365461847389557,10.017973856209151,2.1376878827240677,0.9646017699115044,1.0,1.0,1.0,0.9734513274336283,0.6365461847389557,0.9703228844581867,0.9290998803473481,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11725+13095,Santiago,Chile,Latin_America,-70.69435626376395,-33.502389780456504,6460631.130770185,1312.05921393027,horizontal,horizontal,v2_endpoint_shards,113,12.539823008849558,12.0,4,35,1.0,1.0,0.9646017699115044,6.84070796460177,4.424778761061947,1.1150442477876106,0.1592920353982301,0,monthly_zero_observation_run_days,14.0,9.583333333333334,18.529411764705884,1.0,1.0,1.0,0.8235294117647058,-4.416666666666666,0.3154761904761904,0.6845238095238095,8.94607843137255,1.9335038363171355,1.0,1.0,1.0,1.0,0.9646017699115044,0.6845238095238095,0.980686367467341,0.9415209299058857,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11728+13278,Talca,Chile,Latin_America,-71.6328684422756,-35.43322041142566,242812.4685868983,81.81795097029877,horizontal,mixed,v2_endpoint_shards,113,11.619469026548673,10.0,3,28,1.0,1.0,0.9823008849557522,5.929203539823009,4.433628318584071,1.1327433628318584,0.12389380530973451,0,monthly_zero_observation_run_days,13.333333333333334,9.055555555555555,18.058823529411764,1.0,1.0,1.0,0.8823529411764706,-4.277777777777779,0.32083333333333336,0.6791666666666666,9.00326797385621,1.994225911223385,0.9682890855457228,1.0,1.0,1.0,0.9823008849557522,0.6791666666666666,0.9742606932153393,0.9382927728613569,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11735+13142,Rancagua,Chile,Latin_America,-70.73949728073552,-34.187358218510646,264340.38374035864,104.7647549875172,horizontal,horizontal,v2_endpoint_shards,113,10.008849557522124,8.0,3,21,1.0,1.0,0.9734513274336283,4.938053097345133,3.9911504424778763,0.9823008849557522,0.09734513274336283,0,monthly_zero_observation_run_days,12.86111111111111,7.111111111111111,14.588235294117647,1.0,1.0,1.0,0.7647058823529411,-5.75,0.4470842332613391,0.5529157667386609,7.477124183006536,2.0514705882352944,0.834070796460177,1.0,1.0,1.0,0.9734513274336283,0.5529157667386609,0.9335086201953403,0.8934063151054109,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11735+13226,Curico,Chile,Latin_America,-71.22170698647285,-34.981150765611254,117769.1470700918,56.87247543167727,horizontal,mixed,v2_endpoint_shards,113,11.221238938053098,10.0,3,33,1.0,1.0,0.9823008849557522,5.920353982300885,3.743362831858407,1.407079646017699,0.1504424778761062,0,monthly_zero_observation_run_days,11.027777777777779,9.055555555555555,20.176470588235293,1.0,1.0,1.0,0.8823529411764706,-1.9722222222222232,0.17884130982367766,0.8211586901763224,11.120915032679738,2.22807650667629,0.9351032448377582,1.0,1.0,1.0,0.9823008849557522,0.8211586901763224,0.973063834213831,0.9564271366616387,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11739+13179,Chimbarongo,Chile,Latin_America,-70.97615821879809,-34.57725610332928,54979.86603767354,31.92833352224788,horizontal,horizontal,v2_endpoint_shards,113,10.176991150442477,10.0,3,24,1.0,1.0,0.9734513274336283,5.95575221238938,3.2920353982300883,0.831858407079646,0.09734513274336283,0,monthly_zero_observation_run_days,10.61111111111111,9.277777777777779,15.764705882352942,1.0,1.0,1.0,0.7647058823529411,-1.3333333333333321,0.12565445026178,0.87434554973822,6.4869281045751634,1.6991898555829517,0.8480825958702064,1.0,1.0,1.0,0.9734513274336283,0.87434554973822,0.9530830591978254,0.9493132455070091,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11742+13410,Chillan,Chile,Latin_America,-72.09055558530136,-36.61079161754101,157349.9348723543,61.86075483606353,horizontal,mixed,v2_endpoint_shards,113,9.734513274336283,9.0,2,28,1.0,1.0,0.6283185840707964,5.097345132743363,3.4690265486725664,1.0530973451327434,0.11504424778761062,0,monthly_zero_observation_run_days,8.472222222222221,8.583333333333334,17.647058823529413,1.0,1.0,1.0,0.8823529411764706,0.11111111111111249,0.0,1.0131147540983607,9.063725490196079,2.055968018275271,0.8112094395280236,1.0,1.0,1.0,0.6283185840707964,1.0,0.9156342182890855,0.9065880039331367,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11743+13322,Linares,Chile,Latin_America,-71.59525467871327,-35.84463515548763,62783.76094171486,22.94827518770273,horizontal,mixed,v2_endpoint_shards,113,12.132743362831858,11.0,3,30,1.0,1.0,0.9823008849557522,6.823008849557522,3.743362831858407,1.4424778761061947,0.12389380530973451,0,monthly_zero_observation_run_days,13.63888888888889,9.333333333333334,20.176470588235293,1.0,1.0,1.0,0.8823529411764706,-4.305555555555555,0.3156822810590631,0.6843177189409368,10.84313725490196,2.161764705882353,1.0,1.0,1.0,1.0,0.9823008849557522,0.6843177189409368,0.982445974442622,0.9444364339827814,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11762+13508,Los Angeles,Chile,Latin_America,-72.35093295345561,-37.46124099576157,146860.4003763273,54.877201311485415,horizontal,mixed,v2_endpoint_shards,113,11.955752212389381,12.0,3,32,1.0,1.0,0.9557522123893806,7.115044247787611,3.504424778761062,1.2123893805309736,0.12389380530973451,0,monthly_zero_observation_run_days,11.916666666666666,11.25,20.705882352941178,1.0,1.0,1.0,0.8823529411764706,-0.6666666666666661,0.055944055944055895,0.9440559440559441,9.455882352941178,1.8405228758169936,0.9963126843657818,1.0,1.0,1.0,0.9557522123893806,0.9440559440559441,0.9918561895331808,0.9826868068018512,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11809+13652,Temuco,Chile,Latin_America,-72.6042791951896,-38.732786403874215,340860.87086244853,81.81688490265685,combined,mixed,v2_endpoint_shards,113,10.955752212389381,10.0,1,32,1.0,1.0,0.9646017699115044,6.106194690265487,3.4690265486725664,1.2566371681415929,0.12389380530973451,0,monthly_zero_observation_run_days,11.916666666666666,9.055555555555555,18.941176470588236,1.0,1.0,1.0,0.8823529411764706,-2.8611111111111107,0.24009324009324007,0.7599067599067599,9.88562091503268,2.0916636593287623,0.9129793510324484,1.0,1.0,1.0,0.9646017699115044,0.7599067599067599,0.9627003527446005,0.9395813134751188,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11819+13775,Valdivia,Chile,Latin_America,-73.23047571145716,-39.832302107330456,136092.00274323855,54.87689916396224,horizontal,mixed,v2_endpoint_shards,113,9.247787610619469,9.0,2,25,1.0,1.0,0.9380530973451328,4.876106194690266,3.088495575221239,1.176991150442478,0.10619469026548672,0,monthly_zero_observation_run_days,9.194444444444445,7.972222222222222,18.058823529411764,1.0,1.0,1.0,0.8823529411764706,-1.2222222222222223,0.13293051359516617,0.8670694864048338,10.086601307189543,2.265218282434925,0.7706489675516224,1.0,1.0,1.0,0.9380530973451328,0.8670694864048338,0.9298210259426606,0.9292952585502648,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11867+13856,Osorno,Chile,Latin_America,-73.13944136147842,-40.5775988332928,126501.8362579308,41.90713531541502,horizontal,mixed,v2_endpoint_shards,113,9.725663716814159,9.0,2,25,1.0,1.0,0.9380530973451328,4.867256637168142,3.5486725663716814,1.2035398230088497,0.10619469026548672,0,monthly_zero_observation_run_days,9.333333333333334,7.916666666666667,18.294117647058822,1.0,1.0,1.0,0.8823529411764706,-1.416666666666667,0.1517857142857143,0.8482142857142857,10.377450980392155,2.3108359133126934,0.81047197640118,1.0,1.0,1.0,0.9380530973451328,0.8482142857142857,0.9388340181205226,0.9327898932434331,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+11926+13960,Puerto Montt,Chile,Latin_America,-72.9726161376575,-41.4733707224518,190099.1138213288,66.84868386096292,horizontal,mixed,v2_endpoint_shards,113,11.539823008849558,11.0,2,25,1.0,1.0,0.9292035398230089,6.017699115044247,4.265486725663717,1.1504424778761062,0.10619469026548672,0,monthly_zero_observation_run_days,15.222222222222221,8.88888888888889,17.647058823529413,1.0,1.0,1.0,0.8823529411764706,-6.333333333333332,0.4160583941605839,0.5839416058394161,8.758169934640524,1.9852941176470589,0.9616519174041298,1.0,1.0,1.0,0.9292035398230089,0.5839416058394161,0.9625304136253042,0.9124661771777592,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+12880+15203,Punta Arenas,Chile,Latin_America,-70.90401203778978,-53.143396307417554,78987.53528522226,42.904240450486974,horizontal,mixed,v2_endpoint_shards,113,5.84070796460177,4.0,2,22,1.0,1.0,0.6460176991150443,2.9734513274336285,1.247787610619469,1.4778761061946903,0.1415929203539823,0,monthly_zero_observation_run_days,5.138888888888889,2.638888888888889,14.235294117647058,1.0,1.0,1.0,0.8235294117647058,-2.5000000000000004,0.4864864864864865,0.5135135135135135,11.596405228758169,5.394427244582043,0.4867256637168142,1.0,1.0,1.0,0.6460176991150443,0.5135135135135135,0.8119588615163837,0.7743761460575619,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10263+8899,Ipiales,Colombia,Latin_America,-77.63927582364028,0.8307565668933643,101859.24760770609,22.94861915164198,horizontal,horizontal,v2_endpoint_shards,113,5.725663716814159,5.0,2,16,1.0,1.0,0.9026548672566371,2.769911504424779,2.3451327433628317,0.5486725663716814,0.061946902654867256,0,monthly_zero_observation_run_days,6.333333333333333,4.527777777777778,8.529411764705882,1.0,1.0,1.0,0.7647058823529411,-1.8055555555555554,0.2850877192982456,0.7149122807017544,4.001633986928105,1.8837964633706243,0.4771386430678466,1.0,1.0,1.0,0.9026548672566371,0.7149122807017544,0.8452957615277131,0.8491176318377063,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10294+8857,Pasto,Colombia,Latin_America,-77.27287844611799,1.204156389509792,344920.9484479717,72.83719801709181,horizontal,horizontal,v2_endpoint_shards,113,5.716814159292035,5.0,2,16,1.0,1.0,0.9026548672566371,2.769911504424779,2.3451327433628317,0.5398230088495575,0.061946902654867256,0,monthly_zero_observation_run_days,6.333333333333333,4.527777777777778,8.470588235294118,1.0,1.0,1.0,0.7647058823529411,-1.8055555555555554,0.2850877192982456,0.7149122807017544,3.94281045751634,1.8708047636232408,0.4764011799410029,1.0,1.0,1.0,0.9026548672566371,0.7149122807017544,0.8451113957460021,0.8489947213165657,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10334+8524,Buenaventura,Colombia,Latin_America,-77.024267001104,3.8801697897297953,266915.95820791216,48.890795830900935,horizontal,horizontal,v2_endpoint_shards,113,4.929203539823009,5.0,2,12,1.0,1.0,0.5929203539823009,1.8495575221238938,2.4867256637168142,0.5309734513274337,0.061946902654867256,0,monthly_zero_observation_run_days,6.472222222222222,2.5555555555555554,6.470588235294118,1.0,1.0,1.0,0.8235294117647058,-3.916666666666667,0.6051502145922747,0.3948497854077253,3.9150326797385624,2.531969309462916,0.4107669616519174,1.0,1.0,1.0,0.5929203539823009,0.3948497854077253,0.7817262650815958,0.733089516840324,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10363+8704,Popayan,Colombia,Latin_America,-76.60393360597311,2.4574880104475696,254155.6235126122,74.83218616291066,horizontal,horizontal,v2_endpoint_shards,113,5.929203539823009,6.0,2,12,1.0,1.0,0.6194690265486725,1.831858407079646,3.504424778761062,0.5309734513274337,0.061946902654867256,0,monthly_zero_observation_run_days,8.63888888888889,2.5277777777777777,6.470588235294118,1.0,1.0,1.0,0.8235294117647058,-6.111111111111112,0.707395498392283,0.292604501607717,3.94281045751634,2.5597931480284424,0.4941002949852507,1.0,1.0,1.0,0.6194690265486725,0.292604501607717,0.8001022014815657,0.73436230385694,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10371+8603,Jamundi,Colombia,Latin_America,-76.55215258660137,3.247060906448594,142076.201449944,59.86573526702551,horizontal,horizontal,v2_endpoint_shards,113,4.849557522123894,5.0,2,12,1.0,1.0,0.5929203539823009,1.8495575221238938,2.4070796460176993,0.5309734513274337,0.061946902654867256,0,monthly_zero_observation_run_days,6.472222222222222,2.5555555555555554,6.470588235294118,1.0,1.0,1.0,0.8235294117647058,-3.916666666666667,0.6051502145922747,0.3948497854077253,3.9150326797385624,2.531969309462916,0.4041297935103245,1.0,1.0,1.0,0.5929203539823009,0.3948497854077253,0.7800669730461975,0.7319833221500583,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10379+8590,Cali,Colombia,Latin_America,-76.51976853043347,3.4391773643921484,2070186.053953576,237.46499755406543,horizontal,horizontal,v2_endpoint_shards,113,4.849557522123894,5.0,2,12,1.0,1.0,0.5929203539823009,1.8495575221238938,2.4070796460176993,0.5309734513274337,0.061946902654867256,0,monthly_zero_observation_run_days,6.472222222222222,2.5555555555555554,6.470588235294118,1.0,1.0,1.0,0.8235294117647058,-3.916666666666667,0.6051502145922747,0.3948497854077253,3.9150326797385624,2.531969309462916,0.4041297935103245,1.0,1.0,1.0,0.5929203539823009,0.3948497854077253,0.7800669730461975,0.7319833221500583,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10380+8630,Santander de Quilichao,Colombia,Latin_America,-76.48999262948607,3.012687100375979,50677.100447277015,15.96427902716666,horizontal,horizontal,v2_endpoint_shards,113,4.84070796460177,5.0,2,12,1.0,1.0,0.584070796460177,1.8407079646017699,2.4070796460176993,0.5309734513274337,0.061946902654867256,0,monthly_zero_observation_run_days,6.472222222222222,2.5277777777777777,6.470588235294118,1.0,1.0,1.0,0.8235294117647058,-3.9444444444444446,0.6094420600858369,0.39055793991416304,3.94281045751634,2.5597931480284424,0.4033923303834808,1.0,1.0,1.0,0.584070796460177,0.39055793991416304,0.7787830592375959,0.7296701777929702,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10383+8300,Quibdo,Colombia,Latin_America,-76.64454620680003,5.688643091411037,96457.7223065844,20.953734676027903,horizontal,mixed,v2_endpoint_shards,113,5.230088495575221,5.0,2,12,1.0,1.0,0.6017699115044248,2.230088495575221,2.4070796460176993,0.5309734513274337,0.061946902654867256,0,monthly_zero_observation_run_days,6.472222222222222,2.5833333333333335,6.470588235294118,1.0,1.0,1.0,0.8235294117647058,-3.888888888888889,0.6008583690987124,0.39914163090128757,3.8872549019607843,2.5047438330170775,0.4358407079646018,1.0,1.0,1.0,0.6017699115044248,0.39914163090128757,0.7890942496866574,0.7394587083950523,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10402+8520,Guadalajara de Buga,Colombia,Latin_America,-76.29744060217207,3.9067738285682334,73860.09105456484,21.94987648947315,horizontal,horizontal,v2_endpoint_shards,113,4.849557522123894,5.0,2,12,1.0,1.0,0.5929203539823009,1.8495575221238938,2.4070796460176993,0.5309734513274337,0.061946902654867256,0,monthly_zero_observation_run_days,6.472222222222222,2.5555555555555554,6.470588235294118,1.0,1.0,1.0,0.8235294117647058,-3.916666666666667,0.6051502145922747,0.3948497854077253,3.9150326797385624,2.531969309462916,0.4041297935103245,1.0,1.0,1.0,0.5929203539823009,0.3948497854077253,0.7800669730461975,0.7319833221500583,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10403+8031,Apartado,Colombia,Latin_America,-76.63345353463285,7.877045588946805,104793.33513147692,24.944294246408724,horizontal,horizontal,v2_endpoint_shards,113,6.433628318584071,6.0,0,18,0.9911504424778761,0.9911504424778761,0.9292035398230089,2.3008849557522124,3.2123893805309733,0.8407079646017699,0.07964601769911504,31,monthly_zero_observation_run_days,6.333333333333333,4.805555555555555,11.176470588235293,1.0,0.9722222222222222,1.0,0.8235294117647058,-1.5277777777777777,0.2412280701754386,0.7587719298245614,6.370915032679738,2.3257395443726625,0.5361356932153393,0.9911504424778761,0.8277777777777777,0.9911504424778761,0.9292035398230089,0.7587719298245614,0.8269086063240699,0.8390316375994066,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10403+8567,Palmira,Colombia,Latin_America,-76.29553267404911,3.5313670068619816,144766.9745459089,33.92439740165152,horizontal,horizontal,v2_endpoint_shards,113,4.849557522123894,5.0,2,12,1.0,1.0,0.5929203539823009,1.8495575221238938,2.4070796460176993,0.5309734513274337,0.061946902654867256,0,monthly_zero_observation_run_days,6.472222222222222,2.5555555555555554,6.470588235294118,1.0,1.0,1.0,0.8235294117647058,-3.916666666666667,0.6051502145922747,0.3948497854077253,3.9150326797385624,2.531969309462916,0.4041297935103245,1.0,1.0,1.0,0.5929203539823009,0.3948497854077253,0.7800669730461975,0.7319833221500583,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10419+8497,Tulua,Colombia,Latin_America,-76.19693737388297,4.089382856750248,155503.55156493842,29.93309270240497,horizontal,horizontal,v2_endpoint_shards,113,4.849557522123894,5.0,2,12,1.0,1.0,0.5929203539823009,1.8495575221238938,2.4070796460176993,0.5309734513274337,0.061946902654867256,0,monthly_zero_observation_run_days,6.472222222222222,2.5555555555555554,6.470588235294118,1.0,1.0,1.0,0.8235294117647058,-3.916666666666667,0.6051502145922747,0.3948497854077253,3.9150326797385624,2.531969309462916,0.4041297935103245,1.0,1.0,1.0,0.5929203539823009,0.3948497854077253,0.7800669730461975,0.7319833221500583,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10420+8773,Pitalito,Colombia,Latin_America,-76.06324895697159,1.8488048894603983,107452.6557645162,24.94428962728496,horizontal,horizontal,v2_endpoint_shards,113,7.442477876106195,7.0,2,18,1.0,1.0,0.6106194690265486,2.9469026548672566,3.672566371681416,0.7256637168141593,0.09734513274336283,0,monthly_zero_observation_run_days,9.0,4.916666666666667,10.352941176470589,1.0,1.0,1.0,0.7647058823529411,-4.083333333333333,0.45370370370370366,0.5462962962962963,5.436274509803922,2.1056829511465605,0.6202064896755163,1.0,1.0,1.0,0.6106194690265486,0.5462962962962963,0.8434283841363488,0.7961870424997267,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10449+8416,Cartago,Colombia,Latin_America,-75.91794082957415,4.747968188865456,101613.28380362566,22.948544013774526,horizontal,horizontal,v2_endpoint_shards,113,5.1946902654867255,5.0,2,12,1.0,1.0,0.5929203539823009,2.1946902654867255,2.4070796460176993,0.5309734513274337,0.061946902654867256,0,monthly_zero_observation_run_days,6.472222222222222,2.5555555555555554,6.470588235294118,1.0,1.0,1.0,0.8235294117647058,-3.916666666666667,0.6051502145922747,0.3948497854077253,3.9150326797385624,2.531969309462916,0.4328908554572271,1.0,1.0,1.0,0.5929203539823009,0.3948497854077253,0.7872572385329232,0.7367768324745422,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
Latin_America_+10460+8450,Armenia,Colombia,Latin_America,-75.68991602105736,4.523966116746316,340646.70186744,108.75574548728922,horizontal,horizontal,v2_endpoint_shards,113,7.3628318584070795,7.0,2,18,1.0,1.0,0.5929203539823009,3.0973451327433628,3.4601769911504423,0.7256637168141593,0.07964601769911504,0,monthly_zero_observation_run_days,8.722222222222221,4.388888888888889,10.0,1.0,1.0,1.0,0.8235294117647058,-4.333333333333332,0.4968152866242037,0.5031847133757963,5.611111111111111,2.2784810126582276,0.6135693215339233,1.0,1.0,1.0,0.5929203539823009,0.5031847133757963,0.8378436014505009,0.7849457314820034,copernicus_odata_s1_iw_grdh_201701_202605_v1,2017-01,2026-05
