city_id,city_name,country,continent,mean_monthly_acquisitions_2017_2026,score_component_mean_acquisition,s1_ri_score,mean_monthly_acquisitions_plus1,score_component_mean_acquisition_plus1,s1_ri_score_plus1,s1_ri_delta_plus1,mean_monthly_acquisitions_minus1,score_component_mean_acquisition_minus1,s1_ri_score_minus1,s1_ri_delta_minus1
Africa_+18293+4918,Laghouat,Algeria,Africa,10.168141592920351,0.8473451327433628,0.9312246759529904,11.168141592920351,0.9306784660766959,0.9520580092863238,0.02083333333333337,9.168141592920351,0.7640117994100293,0.9103913426196573,-0.02083333333333315
Africa_+18299+4728,Ain Oussera,Algeria,Africa,14.371681415929205,1.0,0.972016129032258,15.371681415929205,1.0,0.972016129032258,0.0,13.371681415929205,1.0,0.972016129032258,0.0
Africa_+18300+4647,Berrouaghia,Algeria,Africa,14.256637168141593,1.0,0.9719001610305956,15.256637168141593,1.0,0.9719001610305957,1.1102230246251565e-16,13.256637168141593,1.0,0.9719001610305957,1.1102230246251565e-16
Africa_+18307+5292,El Menia,Algeria,Africa,1.7168141592920354,0.1430678466076696,0.2977138643067846,2.7168141592920354,0.22640117994100295,0.318547197640118,0.020833333333333426,0.7168141592920354,0.059734513274336286,0.27688053097345133,-0.02083333333333326
Africa_+18310+4770,Hassi Bahbah,Algeria,Africa,16.628318584070797,1.0,0.9756338028169014,17.628318584070797,1.0,0.9756338028169014,0.0,15.628318584070797,1.0,0.9756338028169014,0.0
Africa_+18328+4822,Djelfa,Algeria,Africa,9.734513274336283,0.8112094395280236,0.9235592406159508,10.734513274336283,0.894542772861357,0.9443925739492843,0.02083333333333348,8.734513274336283,0.7278761061946902,0.9027259072826176,-0.02083333333333326
Africa_+18354+4875,Messaad,Algeria,Africa,6.04424778761062,0.5036873156342183,0.8079565490116299,7.04424778761062,0.5870206489675517,0.8287898823449632,0.02083333333333326,5.04424778761062,0.420353982300885,0.7871232156782967,-0.02083333333333326
Africa_+18368+4598,Tizi Gheniff,Algeria,Africa,6.3097345132743365,0.5258112094395281,0.8133549524995233,7.3097345132743365,0.6091445427728613,0.8341882858328568,0.02083333333333348,5.3097345132743365,0.4424778761061947,0.79252161916619,-0.02083333333333326
Africa_+18375+4678,Sidi Aissa,Algeria,Africa,6.088495575221239,0.5073746312684365,0.8087458079567506,7.088495575221239,0.5907079646017699,0.8295791412900838,0.02083333333333326,5.088495575221239,0.4240412979351032,0.7879124746234171,-0.02083333333333348
Africa_+18375+5072,Ghardaia,Algeria,Africa,3.1769911504424777,0.2647492625368731,0.6765363815142575,4.176991150442477,0.34808259587020646,0.6973697148475909,0.02083333333333337,2.1769911504424777,0.1814159292035398,0.6557030481809243,-0.02083333333333326
Africa_+18376+4608,Beni Douala,Algeria,Africa,10.539823008849558,0.8783185840707964,0.9399167246693844,11.539823008849558,0.9616519174041298,0.960750058002718,0.020833333333333592,9.539823008849558,0.7949852507374632,0.9190833913360512,-0.02083333333333315
Africa_+18382+4622,Bouira,Algeria,Africa,6.079646017699115,0.506637168141593,0.8085614421750397,7.079646017699115,0.5899705014749262,0.8293947755083729,0.02083333333333326,5.079646017699115,0.4233038348082596,0.7877281088417062,-0.02083333333333348
Africa_+18408+4755,Bou Saada,Algeria,Africa,6.176991150442478,0.5147492625368731,0.8106554977594632,7.176991150442478,0.5980825958702065,0.8314888310927966,0.02083333333333337,5.176991150442478,0.4314159292035398,0.78982216442613,-0.02083333333333326
Africa_+18410+4796,'Ain el Melh,Algeria,Africa,6.053097345132743,0.504424778761062,0.8080743768155104,7.053097345132743,0.5877581120943952,0.8289077101488437,0.02083333333333326,5.053097345132743,0.4210914454277286,0.7872410434821772,-0.02083333333333326
Africa_+18414+4625,Chorfa,Algeria,Africa,10.31858407079646,0.859882005899705,0.9353075801266116,11.31858407079646,0.9432153392330384,0.956140913459945,0.02083333333333337,9.31858407079646,0.7765486725663716,0.9144742467932783,-0.02083333333333337
Africa_+18422+4582,Arhribs,Algeria,Africa,10.469026548672566,0.8724188790560472,0.9384417984156972,11.469026548672566,0.9557522123893806,0.9592751317490307,0.02083333333333348,9.469026548672566,0.7890855457227138,0.9176084650823639,-0.02083333333333326
Africa_+18436+4613,Akbou,Algeria,Africa,10.831858407079649,0.9026548672566372,0.9499333797355076,11.831858407079649,0.9859882005899707,0.9707667130688411,0.02083333333333348,9.831858407079649,0.8193215339233041,0.9291000464021744,-0.02083333333333326
Africa_+18439+4871,Sidi Khaled,Algeria,Africa,10.176991150442475,0.8480825958702064,0.8973042370608741,11.176991150442475,0.9314159292035397,0.9181375703942076,0.02083333333333348,9.176991150442475,0.7647492625368729,0.8764709037275409,-0.02083333333333326
